lakeid,title_lake,title,link,citation,archive_link
aech_00807,White Lake,White Lake Fisheries Stocking,https://apps.sd.gov/GF56FisheriesReports/ExportPDF.ashx?ReportID=12458,,
aech_00807,White Lake,South Dakota Lake Surveys and Fisheries Reports,https://apps.sd.gov/GF56FisheriesReports/,,
aech_00808,Wieting Waterfowl Production Area,,https://silo.tips/download/public-hunting-areas,,
aech_00809,Wobig/Skoglund Waterfowl Production Area,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00809,Wobig/Skoglund Waterfowl Production Area,Wobig/Skoglund Waterfowl Production Area Hunting Areas,https://silo.tips/download/public-hunting-areas,,
aech_00810,Zabrasha Game Production Area,Zabrasha Game Production Area Hunting Areas,https://silo.tips/download/public-hunting-areas,,
aech_00810,Zabrasha Game Production Area,Explore Important Bird Areas (IBA) Interactive Map Important Bird Areas,https://www.audubon.org/important-bird-areas/drainage-ditch-marsh-complex,,
aech_00811,Buffalo Pound Lake,,,"Somers, C. M., L. M. Heisler, J. L. Doucette, V. A. Kjoss, and R. M. Brigham. 2015. Lake Use by Three Avian Piscivores and Humans: Implications for Angler Perception and Conservation. The Open Ornithology Journal 8:10–21.",
aech_00811,Buffalo Pound Lake,Water Resource Management Modelling on Buffalo Pound Lake,https://www.mdpi.com/2073-4441/14/4/584,,
aech_00811,Buffalo Pound Lake,Buffalo Pound Lake Information,https://www.wsask.ca/lakes-rivers/dams-reservoirs/major-dams-and-reservoirs/buffalo-pound-lake/,,
aech_00811,Buffalo Pound Lake,Buffalo Pound Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/303/buffalo-pound-provincial-park#sort=relevancy,,
aech_00811,Buffalo Pound Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAKPG,,
aech_00811,Buffalo Pound Lake,Buffalo Pound Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/BUFFALO_POUND.pdf,,
aech_00812,Crooked Lake,Crooked Lake Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/1006/crooked-lake-provincial-park#sort=relevancy,,
aech_00812,Crooked Lake,Water and Drainage of Cowessess First Nation Watershed,https://sites.google.com/a/cowessessfn.com/cowessess-first-nation/our-land/water-and-drainage,,
aech_00812,Crooked Lake,Crooked Lake Dam Replacement Update,https://cowessessfn.com/crooked-lake-dam-replacement-update/,,
aech_00812,Crooked Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAENT,,
aech_00812,Crooked Lake,Crooked Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/CROOKED.pdf,,
aech_00813,Doré Lake,,,"Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00813,Doré Lake,Doré Lake Profile,https://iaglr.org/lakes/profile/dore/,,
aech_00813,Doré Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAGCD,,
aech_00813,Doré Lake,Doré Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/Dore_1965a.pdf,,
aech_00814,Echo Lake,Echo Lake Provincial Park,https://www.tourismsaskatchewan.com/en/places-to-go/provincial-parks/parks/echo-valley-provincial-park?f=ecvpp&,,
aech_00814,Echo Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAHSK,,
aech_00814,Echo Lake,Echo Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/Echo_1955.pdf,,
aech_00815,Fife Lake,Fife Lake Important Bird Areas (IBA) Site Summary,https://www.ibacanada.ca/site.jsp?siteID=SK021,,
aech_00815,Fife Lake,,https://www.wsask.ca/wells/wsa-fife-lake-002/,,
aech_00815,Fife Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HABPB,,
aech_00815,Fife Lake,WSA Fife Lake 002 Water Data,https://www.wsask.ca/wells/wsa-fife-lake-002/,,
aech_00815,Fife Lake,Fife Lake Water Quality,https://www.wsask.ca/wp-content/uploads/2021/02/FIFE-LAKE-2wq.pdf,,
aech_00815,Fife Lake,Fife Lake Water Levels,https://www.wsask.ca/wp-content/uploads/2021/02/FIFELAKE2Hydrograph.pdf,,
aech_00816,Fishing Lake,Fishing Lake First Nation,https://www.saskatoon.ca/sites/default/files/documents/community-services/planning-development/future-growth/urban-reserves-treaty-land-entitlement/fnp_fishinglake.pdf,,
aech_00816,Fishing Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HABVB,,
aech_00817,Good Spirit Lake,Good Spirit Lake Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/1811/good-spirit-lake-provincial-park#sort=relevancy,,
aech_00817,Good Spirit Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HADKL,,
aech_00817,Good Spirit Lake,Good Spirit Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/GOOD_SPIRIT.pdf,,
aech_00818,Grass Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00818,Grass Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAAQG,,
aech_00819,Highfield Reservoir,,,"Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00819,Highfield Reservoir,Highfield Reservoir Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/HIGHFIELD_RES.pdf,,
aech_00819,Highfield Reservoir,Swift Current Creek Water Supply System,https://www.sccws.com/assets/files/KWY1no1.pdf,,
aech_00819,Highfield Reservoir,Saskatchewan Water Security Agency (WSA) Investment in Water Infrastructure,https://www.watercanada.net/sask-water-security-agency-invests-43-6m-in-water-infrastructure/,,
aech_00819,Highfield Reservoir,Highfield Dam Rehabilitation,https://www.wsask.ca/news/work-on-the-highfield-dam-east-low-level-outlet-remains-on-track/,,
aech_00819,Highfield Reservoir,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAFBQ,,
aech_00820,Jackfish Lake,Battlefords Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/930/the-battlefords-provincial-park#sort=relevancy,,
aech_00820,Jackfish Lake,Jackfish Lake Water Management,https://jackfishwatershed.com/,,
aech_00820,Jackfish Lake,Jackfish Lake Watershed Information,https://jackfishwatershed.com/wp-content/uploads/2022/08/Brochure.pdf,,
aech_00820,Jackfish Lake,About Jackfish Lake,https://jackfishlake.ca/c7b38-energy-about/,,
aech_00820,Jackfish Lake,Jackfish Lake Water Quality Assessment Strategy,https://daysbeach.com/wp-content/uploads/2020/06/Jackfish-Lake-Study-2019-Summer-Student.pdf,,
aech_00820,Jackfish Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HABYM,,
aech_00821,Katepwa Lake,Katepwa Point Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/1008/katepwa-point-provincial-park#sort=relevancy,,
aech_00821,Katepwa Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HADEO,,
aech_00821,Katepwa Lake,Katepwa Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/KATEPWA.pdf,,
aech_00822,Lac Des Iles,Lac Des Iles Limnology,https://open.alberta.ca/dataset/ba083803-f8c4-4c2d-8ebb-fd7579feeb34/resource/4528235f-84d4-4f7a-8891-6135b932d94d/download/30667431985limnology-of-pierce-lake-lepine-lake-and-lac-des-isles-saskatchewan.pdf,,
aech_00822,Lac Des Iles,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAATM,,
aech_00823,Lake Diefenbaker/Diefenbaker Lake,Lake Diefenbaker Information,https://www.lakediefenbakertourism.com/,,
aech_00823,Lake Diefenbaker/Diefenbaker Lake,Lake Diefenbaker Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/LakeDiefenbaker_FullLake.pdf,,
aech_00823,Lake Diefenbaker/Diefenbaker Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAQZE,,
aech_00823,Lake Diefenbaker/Diefenbaker Lake,World Lake Database,https://wldb.ilec.or.jp/Display/html/3459,,
aech_00823,Lake Diefenbaker/Diefenbaker Lake,Lake Diefenbaker Profile,https://www.wsask.ca/lakes-rivers/dams-reservoirs/major-dams-and-reservoirs/lake-diefenbaker/,,
aech_00824,Last Mountain Lake/Long Lake,,,"Jurick, D.R. 1985. The effects of human disturbance on colonial nesting waterbirds with recommendations for their management at Last Mountain Lake. Can. Wildl. Serv. Tech. Rep. No. WNR 85-4.; Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00824,Last Mountain Lake/Long Lake,,,"Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake National Wildlife Area,https://www.canada.ca/en/environment-climate-change/services/national-wildlife-areas/locations/last-mountain-lake.html,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Regional Park,https://saskregionalparks.ca/park/last-mountain/,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake National Wildlife Area Important Bird Area (IBA) Site Description,https://www.ibacanada.com/mobile/site.jsp?siteID=SK001,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake - Saskatchewan Indigenous History,https://teaching.usask.ca/indigenoussk/import/last_mountain_lake.php,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake Bird Sanctuary - National Historic Site of Canada,https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=747,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake - Ramsar Site Information,https://rsis.ramsar.org/ris/239,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake National Wildlife Area - Western Hemisphere Shorebird Reserve Network Site,https://whsrn.org/whsrn_sites/last-mountain-lake-nwa/,,
aech_00824,Last Mountain Lake/Long Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAQYQ,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake Bathymetry and Map - North,https://gisappl.saskatchewan.ca/BathyMaps/Last_Mountain_n.pdf,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake Bathymetry and Map - Middle,https://gisappl.saskatchewan.ca/BathyMaps/Last_Mountain_b.pdf,,
aech_00824,Last Mountain Lake/Long Lake,Last Mountain Lake Bathymetry and Map - South,https://gisappl.saskatchewan.ca/BathyMaps/Last_Mountain_s.pdf,,
aech_00825,McLean Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HARBC,,
aech_00827,Mission Lake/Lebret Lake,Lebret Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/MISSION.pdf,,
aech_00827,Mission Lake/Lebret Lake,Katepwa Point Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/1008/katepwa-point-provincial-park#sort=relevancy,,
aech_00827,Mission Lake/Lebret Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HALQB,,
aech_00828,Mud Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00829,Murray Lake,Murray Lake Migratory Bird Sanctuary,https://www.canada.ca/en/environment-climate-change/services/migratory-bird-sanctuaries/locations/murray-lake.html,,
aech_00829,Murray Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HALZA,,
aech_00830,Old Wives Lake,,,"Beyersbergen, G. W., W. A. Calvert, R. C. Bazin, S. J. Barry and B. A. Gingras. 2009. Spatial and temporal distribution and abundance of the Franklin’s Gull in the Canadian Prairie Provinces: 2005–2007. Canadian Wildlife Service Technical Report Series Number 504, Prairie and Northern Region. Edmonton, Alberta.",
aech_00830,Old Wives Lake,Murray Lake Migratory Bird Sanctuary,https://www.oldwiveswatershed.com/,,
aech_00830,Old Wives Lake,Old Wives - Fredericks Lakes Important Bird Area (IBA) Site Description,https://www.ibacanada.ca/site.jsp?siteID=SK031,,
aech_00830,Old Wives Lake,Old Wives Lake Migratory Bird Sanctuary,https://www.canada.ca/en/environment-climate-change/services/migratory-bird-sanctuaries/locations/old-wives-lake.html,,
aech_00830,Old Wives Lake,Chaplin/Old Wives/Reed Lakes Area - Western Hemisphere Shorebird Reserve Network Site,https://whsrn.org/whsrn_sites/chaplin-old-wives-reed-lakes/,,
aech_00830,Old Wives Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HANDX,,
aech_00831,Pasqua Lake,Pasqua Lake - The Nature Conservancy of Canada,https://www.natureconservancy.ca/en/where-we-work/saskatchewan/featured-projects/pasqua-lake.html,,
aech_00831,Pasqua Lake,Pasqua Lake Morphometry,https://www.researchgate.net/figure/Pasqua-Lake-saskatchewan-Canada-a-Lake-morphology-and-drainage-basin-inset_fig1_356322962,,
aech_00831,Pasqua Lake,Echo Valley Provincial Park,https://www.tourismsaskatchewan.com/provincialpark/1007/echo-valley-provincial-park#sort=relevancy,,
aech_00831,Pasqua Lake,Pasqua Lake Bathymetry and Map,https://gisappl.saskatchewan.ca/BathyMaps/PASQUA.pdf,,
aech_00831,Pasqua Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAGOV,,
aech_00832,Paysen Lake (Horfield Lake),"Paysen, Williams, and Kettlehut Lakes Important Bird Areas (IBA) Site Description",https://www.ibacanada.org/mobile/site.jsp?siteID=SK057&lang=fr,,
aech_00832,Paysen Lake (Horfield Lake),Paysen and Kettlehut Lakes Important Bird Areas (IBA) Map,https://www.ibacanada.ca/maps/sites/SK057.pdf,,
aech_00832,Paysen Lake (Horfield Lake),Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAGQO,,
aech_00833,Pelican Lake,Pelican Lake Important Bird Areas (IBA) Site Description,https://www.ibacanada.org/mobile/site.jsp?siteID=SK059,,
aech_00833,Pelican Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAGSE,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",,,"Beyersbergen, G. W., W. A. Calvert, R. C. Bazin, S. J. Barry and B. A. Gingras. 2009. Spatial and temporal distribution and abundance of the Franklin’s Gull in the Canadian Prairie Provinces: 2005–2007. Canadian Wildlife Service Technical Report Series Number 504, Prairie and Northern Region. Edmonton, Alberta.",
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes - Western Hemisphere Shorebird Reserve Network Site,https://whsrn.org/whsrn_sites/quill-lakes/,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes Important Bird Areas (IBA) Site Description,https://www.ibacanada.org/mobile/site.jsp?siteID=SK002,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes Water Issues Article,https://www.ducks.ca/stories/policy/quill-lakes-water-crisis-receives-international-attention/,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes Flood,https://quilllakeswatershed.com/faqs/,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes Water Management,https://www.wsask.ca/about/quill-lakes/,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Quill Lakes Ramsar Site Information,https://rsis.ramsar.org/ris/365,,
aech_00834,"Quill Lakes, Big and Middle/Little/Mud Lake",Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HADYI,,
aech_00835,Round Lake,Bird's Point Recreation Site,https://www.tourismsaskatchewan.com/listings/42/birds-point-recreation-site,,
aech_00835,Round Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAJIF,,
aech_00836,Saskatchewan,,,,
aech_00837,Saskatoon Area,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00838,Saskatoon Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HARLQ,,
aech_00839,Turtle Lake,Turtle Lake Nature Sanctuary,https://www.tourismsaskatchewan.com/listings/1530/turtle-lake-nature-sanctuary,,
aech_00839,Turtle Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HANWO,,
aech_00839,Turtle Lake,Turtle Lake Watershed,https://www.tlwi.ca/,,
aech_00840,Valeport Lake/Valeport Marsh,Valeport Wildlife Management Area,https://www.tourismsaskatchewan.com/listings/1360/valeport-wildlife-management-area-trails,,
aech_00840,Valeport Lake/Valeport Marsh,Valeport Marsh Important Bird Areas (IBA) Site Description,https://www.ibacanada.org/mobile/site.jsp?siteID=SK061,,
aech_00840,Valeport Lake/Valeport Marsh,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAWCK,,
aech_00841,Waterhen Lake,Waterhen Lake First Nation,https://www.mltc.net/nations/wlfn/,,
aech_00841,Waterhen Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00841,Waterhen Lake,Waterhen Lake Recreation,https://www.tourismsaskatchewan.com/listings/932/waterhen-lake-campground,,
aech_00841,Waterhen Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HAMOF,,
aech_00842,Woodley and St. Lukes Lake,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00842,Woodley and St. Lukes Lake,Canadian Geographical Names Database (CGNDB),https://geonames.nrcan.gc.ca/search-place-names/unique?id=HANNK,,
aech_00843,Bottle Hollow Reservoir,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00843,Bottle Hollow Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00843,Bottle Hollow Reservoir,Bottle Hollow Recreation Area Map,https://www.utetribe.com/parks-and-outdoor/bottle-hollow-recreation.html,,
aech_00843,Bottle Hollow Reservoir,Bottle Hollow Reservoir Water Data,http://duchesneriver.org/reservoirs/bottle-hollow-reservoir/,,
aech_00843,Bottle Hollow Reservoir,Bottle Hollow Reservoir Water Quality,https://waterdata.usgs.gov/monitoring-location/401728109523701/,,
aech_00843,Bottle Hollow Reservoir,Ute Tribal Water System,https://www.usbr.gov/lc/region/programs/crbstudy/tws/docs/Ch.%205.1%20Ute%20Tribe%20Current-Future%20Water%20Use%2012-13-2018.pdf,,
aech_00843,Bottle Hollow Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1434789,,
aech_00844,Chicken Creek Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1439672,,
aech_00844,Chicken Creek Reservoir,Chicken Creek Reservoir Water Quality,https://www.waterqualitydata.us/provider/NWIS/USGS-UT/USGS-392914111581100/,,
aech_00844,Chicken Creek Reservoir,Chicken Creek Reservoir Water Data,https://waterdata.usgs.gov/monitoring-location/392914111581100/#period=P1Y,,
aech_00845,"Cutler Marsh, Cutler Reservoir",,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00845,"Cutler Marsh, Cutler Reservoir",,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00845,"Cutler Marsh, Cutler Reservoir",,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00845,"Cutler Marsh, Cutler Reservoir",Cutler Project Hydropower,https://lowimpacthydro.org/lihi-certificate-62-cutler-hydroelectric-project-utah/,,
aech_00845,"Cutler Marsh, Cutler Reservoir",Cutler Project Dam,https://www.pacificorp.com/energy/hydro/cutler.html,,
aech_00845,"Cutler Marsh, Cutler Reservoir",Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/cutler-reservoir-and-marsh-ut08,,
aech_00845,"Cutler Marsh, Cutler Reservoir",Cutler Reservoir Water Quality Slides,https://www.epa.gov/sites/default/files/2015-10/documents/day2_allred.pdf,,
aech_00845,"Cutler Marsh, Cutler Reservoir",Cutler Reservoir Map,https://www.pacificorp.com/content/dam/pcorp/documents/en/pacificorp/energy/hydro/cutler/Cutler%20Rec%20Boat_updated.pdf,,
aech_00845,"Cutler Marsh, Cutler Reservoir",Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1440215,,
aech_00846,Enterprise Reservoir,Enterprise Reservoir Recreation,https://www.fs.usda.gov/recarea/dixie/recarea/?recid=71229,,
aech_00846,Enterprise Reservoir,Managing Sediment in Utah's Reservoirs,https://water.utah.gov/wp-content/uploads/2019/03/Managing-Sediment-In-Utahs-Reservoirs1.pdf,,
aech_00846,Enterprise Reservoir,Enterprise Reservoir and Canal Company Water Rights,https://www.waterrights.utah.gov/forms/waterCompanies.asp?companyId=1185,,
aech_00846,Enterprise Reservoir,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1429981,,
aech_00847,Flaming Gorge,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00847,Flaming Gorge,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00847,Flaming Gorge,Geographic Names Information System (GNIS),https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/1441113,,
aech_00847,Flaming Gorge,Flaming Gorge Dam,https://www.uintahwater.org/flaming-gorge,,
aech_00847,Flaming Gorge,Flaming Gorge Unit,https://www.usbr.gov/uc/rm/crsp/fg/,,
aech_00847,Flaming Gorge,Flaming Gorge Recreation,https://www.utah.com/destinations/recreation-areas/flaming-gorge-national-recreation-area/,,
aech_00847,Flaming Gorge,Flaming Gorge Water Storage,https://www.daggettcounty.org/141/Flaming-Gorge-Dam,,
aech_00847,Flaming Gorge,Flaming Gorge Fisheries,https://wgfd.wyo.gov/Regional-Offices/Green-River-Region/Flaming-Gorge-Management-(1),,
aech_00847,Flaming Gorge,Flaming Gorge - Earth Science Picture of the Day,https://epod.usra.edu/blog/2010/09/flaming-gorge.html,,
aech_00848,Great Salt Lake,,,"Lindvall, Mark L. 1976. Breeding Biology and Pesticide-PCB Contamination of Western Grebe at Bear River Migratory Bird Refuge. All Graduate Theses and Dissertations. 4394. https://digitalcommons.usu.edu/etd/4394; Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00848,Great Salt Lake,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00848,Great Salt Lake,Bear River Migratory Bird Refuge,https://www.fws.gov/refuge/bear-river-migratory-bird,,
aech_00848,Great Salt Lake,Friends of the Bear River Refuge,https://fobrr.org/,,
aech_00848,Great Salt Lake,Great Salt Lake Waterfowl,https://www.ducks.org/conservation/conservation-projects/waterfowl-facts-the-great-salt-lake,,
aech_00848,Great Salt Lake,Bear River Restoration Partnership,https://www.westernrivers.org/projects/ut/bear-river,,
aech_00848,Great Salt Lake,Bear River Migratory Bird Refuge History,https://exhibits.lib.utah.edu/s/salinestories/page/bear-river-migratory-bird-refuge,,
aech_00848,Great Salt Lake,Farmington Bay Habitat Restoration,https://www.ducks.org/conservation/conservation-projects/farmington-bay-waterfowl-management-area-phragmites-control-project,,
aech_00848,Great Salt Lake,Farmington Bay Waterfowl,https://www.usgs.gov/media/images/waterfowl-farmington-bay-waterfowl-management-area-utah,,
aech_00848,Great Salt Lake,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/farmington-bay-ut04,,
aech_00848,Great Salt Lake,Great Salt Lake Shorelands Preserve,https://www.nature.org/en-us/get-involved/how-to-help/places-we-protect/the-great-salt-lake-shorelands-preserve/,,
aech_00848,Great Salt Lake,Farmington Bay History,https://exhibits.lib.utah.edu/s/salinestories/page/farmington-bay,,
aech_00848,Great Salt Lake,Ogden Bay Wildlife Management Area,https://www.arcgis.com/apps/webappviewer/index.html?id=f1ea69bd9d4b46928b08e5b525857e56,,
aech_00848,Great Salt Lake,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/ogden-bay-ut03,,
